Advertiser,Date,Device,Type,First Seen,Last Seen,Link to Creative,Spend,Impressions
Andersen Corporation,5/1/2025,Desktop Display,Image,5/10/2025,5/21/2025,https://s3.amazonaws.com/YM_Ads/7PnkCW1NlurtYyI0N6Xa0w.jpg,172.8517,13068
Andersen Corporation,5/1/2025,YouTube,Video,5/21/2025,5/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b200f2cc44fb24ec/media,370.351,47922
Andersen Corporation,5/1/2025,OTT,Video,3/10/2025,5/14/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e3b23bc0ea3df129/media,5463.48,229030
Andersen Corporation,5/1/2025,YouTube,Video,7/5/2023,5/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/11261c89c12f0954/media,52.9384,34249
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,5/9/2025,6/1/2025,,1055.4907,139013
Andersen Corporation,5/1/2025,YouTube,Video,5/7/2025,5/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/fac9e515514a17ae/media,429.3159,277753
Andersen Corporation,5/1/2025,Desktop Display,Image,5/7/2025,5/27/2025,https://s3.amazonaws.com/YM_Ads/7SvI-koRmURalwIdcLI-9w.jpg,10893.2241,818253
Andersen Corporation,5/1/2025,Facebook,Photo Post,5/15/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/7924013034757244712.png,36952.474,5545850
Andersen Corporation,5/1/2025,OTT,Video,5/17/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/39206715c53ded80/media,36714.8953,1306538
Andersen Corporation,5/1/2025,Instagram,Reel Post,11/14/2024,6/1/2025,,134.0066,17649
Andersen Corporation,5/1/2025,Desktop Display,HTML5,5/21/2025,5/28/2025,https://s3.amazonaws.com/YM_Ads/Fn6GUGKelJPjIS6N1Kh8ow.png,49.3815,5224
Andersen Corporation,5/1/2025,YouTube,Video,1/27/2023,5/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9a3d83ab689ad5e7/media,25.8655,16734
Andersen Corporation,5/1/2025,Desktop Display,HTML5,5/10/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/B-H-lJXzSSDU_Ylq0lTTiw.png,26.7871,2834
Andersen Corporation,5/1/2025,Instagram,Photo Post,5/9/2025,5/13/2025,https://s3.amazonaws.com/YM_Ads/4854304003524811811.png,487.6088,64220
Andersen Corporation,5/1/2025,OTT,Video,1/12/2023,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/32e5744152672be7/media,31492.2917,1035403
Andersen Corporation,5/1/2025,YouTube,Video,5/10/2025,5/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b11be900c22ecdc2/media,26.7935,17334
Andersen Corporation,5/1/2025,OTT,Video,3/3/2025,5/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d2a548ada6249833/media,14296.7698,456703
Andersen Corporation,5/1/2025,OTT,Video,3/22/2025,5/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/bb3e027a388df62f/media,902.1071,36705
Andersen Corporation,5/1/2025,Instagram,Photo Post,12/24/2024,5/30/2025,https://s3.amazonaws.com/YM_Ads/2162815555848018005.png,1142.7236,150504
Andersen Corporation,5/1/2025,YouTube,Video,5/2/2025,5/11/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/37a905291a62a7b9/media,53.3764,34532
Andersen Corporation,5/1/2025,YouTube,Video,5/14/2025,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/cd3bdb5579ce9de8/media,98.7392,63880
Andersen Corporation,5/1/2025,Desktop Display,HTML5,4/9/2024,5/26/2025,https://s3.amazonaws.com/YM_Ads/Xn3grjewaEXX4z8wz2HW1g.png,340.8079,48955
Andersen Corporation,5/1/2025,OTT,Video,4/3/2025,5/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5d863fdc342b3ca0/media,2413.5979,101178
Andersen Corporation,5/1/2025,Desktop Display,Image,3/21/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/vKrW67PZERj4V-zRoKykzw.gif,1984.2657,67258
Andersen Corporation,5/1/2025,Instagram,Photo Post,4/27/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/-7172226440413423047.png,367.3579,48383
Andersen Corporation,5/1/2025,YouTube,Video,5/30/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e2e6cd3c5c604041/media,25.5172,16509
Andersen Corporation,5/1/2025,Instagram,Story Post,1/4/2024,6/1/2025,https://s3.amazonaws.com/YM_Ads/-7696615787085246910.png,120.885,15921
Andersen Corporation,5/1/2025,Facebook,Photo Post,1/24/2025,5/31/2025,https://s3.amazonaws.com/YM_Ads/6307689594725595122.png,3142.7041,471658
Andersen Corporation,5/1/2025,Facebook,Photo Post,5/29/2025,5/31/2025,https://s3.amazonaws.com/YM_Ads/4492231073060687558.png,42702.6838,6408886
Andersen Corporation,5/1/2025,YouTube,Video,5/1/2025,5/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/3a17bda3f28ba325/media,488.3192,315923
Andersen Corporation,5/1/2025,YouTube,Video,4/1/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f5808187b19e4edc/media,126.9862,82155
Andersen Corporation,5/1/2025,Facebook,Photo Post,5/27/2025,5/27/2025,https://s3.amazonaws.com/YM_Ads/1381660971479222773.png,279.3227,41921
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/21/2025,6/1/2025,,5340.344,703356
Andersen Corporation,5/1/2025,YouTube,Video,6/9/2023,5/9/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f66740391f91b014/media,25.6985,16626
Andersen Corporation,5/1/2025,Desktop Display,HTML5,5/21/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/AaoRL_GzR8oOJyI-Wn4Mfw.png,32.8359,3473
Andersen Corporation,5/1/2025,Facebook,Link Post,8/26/2024,5/1/2025,https://s3.amazonaws.com/YM_Ads/6874751887605767253.png,598.8409,89874
Andersen Corporation,5/1/2025,OTT,Video,4/10/2025,5/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/86f04b55ba0b2d8e/media,2413.5979,101178
Andersen Corporation,5/1/2025,Desktop Video,Video,5/12/2025,5/12/2025,https://s3.amazonaws.com/YM_Ads/2bjlluazLizSxrb3sEZ8SA.mp4,1681.1526,62264
Andersen Corporation,5/1/2025,OTT,Video,5/20/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/38bbba648a66687c/media,16299.9304,554073
Andersen Corporation,5/1/2025,Instagram,Photo Post,5/29/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/-2912469344249238387.png,1337.5128,176160
Andersen Corporation,5/1/2025,Instagram,Reel Post,3/21/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/1109257311829156809.png,121.6824,16026
Andersen Corporation,5/1/2025,OTT,Video,6/2/2023,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8e2b2b1d15a7f7f4/media,3346.1565,140272
Andersen Corporation,5/1/2025,Desktop Display,HTML5,4/4/2024,5/30/2025,https://s3.amazonaws.com/YM_Ads/I0WRr9F8-DZrGIxn1uIA1Q.png,940.1552,317916
Andersen Corporation,5/1/2025,OTT,Video,5/7/2025,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b64a7100062299bf/media,31517.4684,1226120
Andersen Corporation,5/1/2025,OTT,Video,5/7/2025,5/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/c8c50c4f0ee5c88c/media,6136.3917,249677
Andersen Corporation,5/1/2025,YouTube,Video,12/18/2024,5/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/91019eaea67ce706/media,251.5567,162748
Andersen Corporation,5/1/2025,Desktop Display,HTML5,1/23/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/XktYRNugKPebR4zTWXjQVQ.png,4794.1665,1247313
Andersen Corporation,5/1/2025,Desktop Display,HTML5,5/3/2025,5/19/2025,https://s3.amazonaws.com/YM_Ads/fUx6beaMg_-lfFvSJMm9zA.png,69.2219,7322
Andersen Corporation,5/1/2025,Facebook,Photo Post,3/3/2025,5/6/2025,https://s3.amazonaws.com/YM_Ads/-613594358822798978.png,82717.4632,12414239
Andersen Corporation,5/1/2025,YouTube,Video,5/28/2025,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/30d64aa150169004/media,25.4533,16467
Andersen Corporation,5/1/2025,YouTube,Video,5/6/2025,5/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/60b9a6cbc072986e/media,288.0428,186353
Andersen Corporation,5/1/2025,YouTube,Video,4/1/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/03b1e590e81021e9/media,25.3972,16431
Andersen Corporation,5/1/2025,OTT,Video,4/14/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b728583f33c357b5/media,11104.6484,465508
Andersen Corporation,5/1/2025,YouTube,Video,8/4/2023,5/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/017b7df7a42cc9a2/media,74.7134,48336
Andersen Corporation,5/1/2025,YouTube,Video,5/17/2025,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8fcfa70b7130c40a/media,75.3782,48767
Andersen Corporation,5/1/2025,Facebook,Link Post,9/5/2021,5/8/2025,https://s3.amazonaws.com/YM_Ads/-3533950091918486794.png,586.9648,88092
Andersen Corporation,5/1/2025,OTT,Video,5/1/2025,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6814cdef53ecfe1f/media,26554.4177,1106652
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/9/2025,6/1/2025,,243.6895,32095
Andersen Corporation,5/1/2025,Facebook,Video Post,5/15/2025,5/31/2025,https://s3.amazonaws.com/YM_Ads/3671432413214150328.png,7618.0653,1143325
Andersen Corporation,5/1/2025,OTT,Video,7/7/2023,5/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/338938e06840c18e/media,38051.4673,1287402
Andersen Corporation,5/1/2025,OTT,Video,4/15/2025,5/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6a972822483c3910/media,5394.2573,226128
Andersen Corporation,5/1/2025,OTT,Video,6/28/2023,5/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/149ad47dcee0122b/media,8327.8875,349106
Andersen Corporation,5/1/2025,YouTube,Video,5/7/2025,5/25/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b81815c964f4d23f/media,1164.4396,150670
Andersen Corporation,5/1/2025,YouTube,Video,5/24/2025,5/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4ea1507b0c6c2c9e/media,130.2776,16857
Andersen Corporation,5/1/2025,OTT,Video,11/14/2023,5/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/009ff9f8e36832b5/media,2413.5979,101178
Andersen Corporation,5/1/2025,OTT,Video,5/28/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ac4e85851017866a/media,9491.1111,397870
Andersen Corporation,5/1/2025,OTT,Video,4/9/2025,5/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f2f20e32c5a3ad00/media,14296.7698,456703
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,5/10/2025,5/31/2025,,1915.2218,252243
Andersen Corporation,5/1/2025,YouTube,Video,5/8/2025,5/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/12b6dd7da9395472/media,202.0804,130738
Andersen Corporation,5/1/2025,Instagram,Story Post,1/1/2024,6/1/2025,,646.5526,85156
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/1/2024,5/18/2025,,365.8705,48187
Andersen Corporation,5/1/2025,Facebook,Video Post,8/21/2024,5/19/2025,https://s3.amazonaws.com/YM_Ads/-2292781910022638732.png,4829.6063,724831
Andersen Corporation,5/1/2025,OTT,Video,4/10/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/acf04aea92063acd/media,5958.3149,190335
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/29/2025,6/1/2025,https://s3.amazonaws.com/YM_Ads/-2912469344249238387.png,1740.6666,229256
Andersen Corporation,5/1/2025,YouTube,Video,5/5/2025,5/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ada9bb956424eaed/media,259.8533,33623
Andersen Corporation,5/1/2025,Desktop Display,HTML5,5/6/2025,5/25/2025,https://s3.amazonaws.com/YM_Ads/mOPwsBNFEdFCVyH14rUcYA.png,44.9352,4754
Andersen Corporation,5/1/2025,YouTube,Video,5/24/2025,5/24/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/026fa20436148b3a/media,26.0555,16857
Andersen Corporation,5/1/2025,Facebook,Photo Post,1/4/2024,6/1/2025,https://s3.amazonaws.com/YM_Ads/-7696615787085246910.png,21160.1347,3175722
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,5/21/2025,6/1/2025,,910.7576,119950
Andersen Corporation,5/1/2025,OTT,Video,4/9/2025,5/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4cbb2bddb4fb5a78/media,34434.3895,1092432
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,5/6/2025,5/31/2025,,533.58,70275
Andersen Corporation,5/1/2025,OTT,Video,5/2/2025,5/11/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/ada9bb956424eaed/media,19210.6526,805314
Andersen Corporation,5/1/2025,YouTube,Video,5/23/2025,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f55e97a5346c71d1/media,49.5314,32044
Andersen Corporation,5/1/2025,Instagram,Photo Post,5/4/2025,5/20/2025,https://s3.amazonaws.com/YM_Ads/5195082402519904852.png,245.0587,32275
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,5/28/2025,5/30/2025,,404.1597,53230
Andersen Corporation,5/1/2025,YouTube,Video,5/1/2025,5/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/55a35904167d5e48/media,6411.3515,4147901
Andersen Corporation,5/1/2025,OTT,Video,4/6/2025,5/12/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/67f6b9b032d4a28d/media,3384.2478,141868
Andersen Corporation,5/1/2025,Facebook,Photo Post,3/16/2025,5/21/2025,https://s3.amazonaws.com/YM_Ads/4503653591290157841.png,565.0507,84803
Andersen Corporation,5/1/2025,OTT,Video,5/6/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/57b2d36fb133e0b1/media,46071.7791,1642728
Andersen Corporation,5/1/2025,YouTube,Video,5/13/2025,5/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/09f550d72e141cc0/media,98.1024,63467
Andersen Corporation,5/1/2025,Desktop Display,HTML5,1/13/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/biciKXUw3Sa_s2dVFlfqrA.png,1373.6009,288643
Andersen Corporation,5/1/2025,Instagram,Reel Post,4/27/2025,5/30/2025,,4330.4438,570345
Andersen Corporation,5/1/2025,OTT,Video,4/25/2025,5/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/a5154e2b59cf091c/media,2315.3945,97062
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,5/3/2025,5/30/2025,,1867.5595,245967
Andersen Corporation,5/1/2025,YouTube,Video,4/15/2025,5/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4035983f7d576606/media,24.5799,15902
Andersen Corporation,5/1/2025,OTT,Video,5/7/2025,5/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d0c018d5e01dc877/media,43900.5623,1836766
Andersen Corporation,5/1/2025,Instagram,Reel Post,3/29/2024,5/20/2025,,123.3369,16244
Andersen Corporation,5/1/2025,OTT,Video,5/14/2025,5/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/e8e833df752d2830/media,12193.894,511170
Andersen Corporation,5/1/2025,OTT,Video,5/19/2025,5/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f55e97a5346c71d1/media,10379.2339,373571
Andersen Corporation,5/1/2025,YouTube,Video,5/7/2025,5/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/95c539c6c0676365/media,27.0728,17515
Andersen Corporation,5/1/2025,OTT,Video,10/27/2024,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/d5cf0d986adf7042/media,3444.7442,140159
Andersen Corporation,5/1/2025,OTT,Video,4/10/2025,5/10/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/15240c72211c41b4/media,3255.8049,136484
Andersen Corporation,5/1/2025,YouTube,Video,5/10/2025,5/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/fd170b1f4dd3a67c/media,158.5234,102558
Andersen Corporation,5/1/2025,OTT,Video,5/6/2025,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8b5b3b69c49ce27f/media,40495.5562,1436890
Andersen Corporation,5/1/2025,OTT,Video,3/5/2025,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/0b0619db26a54bdd/media,9242.2678,387438
Andersen Corporation,5/1/2025,Desktop Display,HTML5,12/21/2023,6/1/2025,https://s3.amazonaws.com/YM_Ads/oqGvNF-VFvjAQeo7QThKoA.png,3568.0234,1091238
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/3/2025,5/30/2025,,3708.4385,488421
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,5/18/2024,5/30/2025,,387.5006,51036
Andersen Corporation,5/1/2025,OTT,Video,4/8/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/087c5313222e5134/media,5552.3242,232754
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,3/11/2025,5/23/2025,,124.3639,16379
Andersen Corporation,5/1/2025,YouTube,Video,5/2/2025,5/23/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/26c42ac7ab045278/media,51.024,33010
Andersen Corporation,5/1/2025,YouTube,Video,5/6/2025,5/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4395f070f3d8ace5/media,509.7792,329808
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,4/24/2024,6/1/2025,,3701.9145,487561
Andersen Corporation,5/1/2025,YouTube,Video,4/7/2025,5/1/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6aafabab2d048954/media,25.3972,16431
Andersen Corporation,5/1/2025,YouTube,Video,5/7/2025,5/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/538f8d424141704f/media,459.1372,297043
Andersen Corporation,5/1/2025,OTT,Video,5/12/2025,5/27/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/fde8e725aa9c03a2/media,69574.4966,2497239
Andersen Corporation,5/1/2025,Instagram,Video Post,5/23/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/8427235653821437133.png,124.3639,16379
Andersen Corporation,5/1/2025,Instagram,Photo Post,3/21/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/1109257311829156809.png,733.7963,96644
Andersen Corporation,5/1/2025,YouTube,Video,5/1/2025,5/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/74fe9e032e74c4be/media,5774.8303,747218
Andersen Corporation,5/1/2025,Desktop Display,Image,7/30/2024,5/23/2025,https://s3.amazonaws.com/YM_Ads/oLiSueukqdJtK5gEAXFxqA.jpg,112.2296,36468
Andersen Corporation,5/1/2025,Instagram,Story Post,4/27/2025,5/30/2025,,372.9285,49117
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/6/2025,5/31/2025,,125.2128,16491
Andersen Corporation,5/1/2025,OTT,Video,5/11/2025,5/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7566fa16378d737d/media,52211.8372,1857381
Andersen Corporation,5/1/2025,Desktop Display,HTML5,6/12/2024,5/29/2025,https://s3.amazonaws.com/YM_Ads/lDxetjnDvaJzHHRFrIgQ1w.png,628.9935,190100
Andersen Corporation,5/1/2025,Facebook,Photo Post,5/1/2025,5/6/2025,https://s3.amazonaws.com/YM_Ads/6784234735848665214.png,8359.3284,1254567
Andersen Corporation,5/1/2025,OTT,Video,6/6/2023,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f66740391f91b014/media,6544.0471,273685
Andersen Corporation,5/1/2025,YouTube,Video,5/7/2025,5/29/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4039d5943d18de62/media,950.7302,615086
Andersen Corporation,5/1/2025,Desktop Display,Image,5/10/2025,5/21/2025,https://s3.amazonaws.com/YM_Ads/0DCitem1RBqoCeUDEMOWjg.jpg,113.7502,8400
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,9/6/2024,5/31/2025,,134.668,17736
Andersen Corporation,5/1/2025,Desktop Video,Video,5/21/2025,5/21/2025,https://s3.amazonaws.com/YM_Ads/ZawLkS99uikE5s7ejL8ILw.mp4,1602.9714,59369
Andersen Corporation,5/1/2025,Instagram,Story Post,10/1/2024,6/1/2025,,267.0439,35171
Andersen Corporation,5/1/2025,YouTube,Video,5/26/2025,5/26/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2ae0cea8d66ba137/media,126.0337,16308
Andersen Corporation,5/1/2025,OTT,Video,3/10/2025,5/8/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/b6a6622b2c73863a/media,28931.2568,924195
Andersen Corporation,5/1/2025,Desktop Display,HTML5,12/19/2023,5/31/2025,https://s3.amazonaws.com/YM_Ads/EcEzr3pyDV9xSG-WJGdfiA.png,3732.8039,1334310
Andersen Corporation,5/1/2025,Facebook,Photo Post,11/1/2024,6/1/2025,https://s3.amazonaws.com/YM_Ads/5924157361382908452.png,2254.6658,338381
Andersen Corporation,5/1/2025,YouTube,Video,5/13/2025,5/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f4d42d60657e90ee/media,24.5075,15855
Andersen Corporation,5/1/2025,OTT,Video,4/13/2025,5/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/90c8915e186358e9/media,2315.3945,97062
Andersen Corporation,5/1/2025,Desktop Display,HTML5,5/3/2025,5/26/2025,https://s3.amazonaws.com/YM_Ads/JJoPKr6H-kpJyT3gpURMeQ.png,79.4406,8403
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/18/2024,5/30/2025,,2512.15,330865
Andersen Corporation,5/1/2025,OTT,Video,5/5/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7ea39b0406894291/media,46793.8422,1701890
Andersen Corporation,5/1/2025,Desktop Display,Image,5/13/2025,5/31/2025,https://s3.amazonaws.com/YM_Ads/Vj_JH4piLf-EMwnApvmqlA.jpg,589.0373,124590
Andersen Corporation,5/1/2025,Instagram,Reel Post,9/6/2024,5/31/2025,,240.6522,31695
Andersen Corporation,5/1/2025,OTT,Video,6/24/2023,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9d3b9082afcdaeb6/media,6660.7673,278578
Andersen Corporation,5/1/2025,OTT,Video,5/15/2025,5/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/6cbb2499f9794651/media,5836.4304,244664
Andersen Corporation,5/1/2025,OTT,Video,3/14/2025,5/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/fbfc3593adb58fd0/media,16510.5078,527420
Andersen Corporation,5/1/2025,YouTube,Video,4/11/2024,5/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/f850f7c7d163f3a6/media,387.803,50179
Andersen Corporation,5/1/2025,Desktop Display,HTML5,5/24/2025,5/28/2025,https://s3.amazonaws.com/YM_Ads/eXwRG6rarwYflQ0sy6DJeg.png,54.1817,5732
Andersen Corporation,5/1/2025,OTT,Video,3/10/2025,5/6/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/2aa75de06195b04a/media,671.1562,27308
Andersen Corporation,5/1/2025,Instagram,Story Post,3/21/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/1109257311829156809.png,120.2158,15833
Andersen Corporation,5/1/2025,OTT,Video,5/29/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5e126ef9234fb629/media,6998.5063,293379
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,1/17/2025,5/18/2025,,120.3526,15851
Andersen Corporation,5/1/2025,Instagram,Reel Post,3/11/2025,5/23/2025,,608.3524,80122
Andersen Corporation,5/1/2025,OTT,Video,4/9/2025,5/20/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/1dcd6368a5fe42d2/media,3925.501,125398
Andersen Corporation,5/1/2025,OTT,Video,5/21/2025,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/cf6a0235834c5ad1/media,11801.0012,494701
Andersen Corporation,5/1/2025,YouTube,Video,5/1/2025,5/31/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/7d068de68b27ce9b/media,3676.1817,2378356
Andersen Corporation,5/1/2025,OTT,Video,5/12/2025,5/22/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4b0c056bcf54d0d7/media,46046.4396,1760287
Andersen Corporation,5/1/2025,OTT,Video,3/5/2025,5/7/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/06a675bd927968ff/media,8255.2539,263710
Andersen Corporation,5/1/2025,Desktop Display,HTML5,3/22/2024,5/31/2025,https://s3.amazonaws.com/YM_Ads/-D7fJSE2ONOZd34WoLggMA.png,793.7967,248116
Andersen Corporation,5/1/2025,Desktop Video,Video,5/26/2025,5/27/2025,https://s3.amazonaws.com/YM_Ads/zptqzoe3.mp4,647.1365,50514
Andersen Corporation,5/1/2025,OTT,Video,5/15/2025,5/28/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/697aabca5e674d28/media,30090.2916,985206
Andersen Corporation,5/1/2025,YouTube,Video,5/12/2025,5/30/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5fb2557b09d5f433/media,759.7211,98303
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/22/2024,5/26/2025,,907.0103,119458
Andersen Corporation,5/1/2025,OTT,Video,11/4/2022,5/19/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/a2871b6773efd952/media,2305.4878,96646
Andersen Corporation,5/1/2025,Instagram,Reel Post,5/10/2025,5/31/2025,,892.9993,117612
Andersen Corporation,5/1/2025,Desktop Display,HTML5,3/19/2024,5/29/2025,https://s3.amazonaws.com/YM_Ads/0I60k5kX4EAuK0SZocs85w.png,336.2908,106907
Andersen Corporation,5/1/2025,OTT,Video,4/10/2025,5/21/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/4035983f7d576606/media,22349.8823,772208
Andersen Corporation,5/1/2025,YouTube,Video,5/10/2025,5/18/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/8b5b3b69c49ce27f/media,151.2143,97831
Andersen Corporation,5/1/2025,Desktop Video,Video,5/5/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/rZeqdwZzukiE1G89hYMaKg.mp4,1583.7424,149566
Andersen Corporation,5/1/2025,OTT,Video,6/6/2023,5/16/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/5bfce49cc8e990d8/media,3267.5276,136975
Andersen Corporation,5/1/2025,Desktop Display,Image,5/2/2025,5/23/2025,https://s3.amazonaws.com/YM_Ads/l32axkBx7wG5404eVKVpRw.jpg,678.2231,142030
Andersen Corporation,5/1/2025,Instagram,Unknown Post Type,4/27/2025,5/30/2025,,2161.2011,284642
Andersen Corporation,5/1/2025,YouTube,Video,7/5/2023,5/13/2025,https://x-ad-assets.s3.amazonaws.com/media_asset/9d3b9082afcdaeb6/media,24.5075,15855
